Word,Count
\CustomAmmoCategoriesLog.Log.LogWrite("\pushWeaponShellsEffect\,1
extAmmoDef.MineFieldVFX;,1
\сохранение"\;\,1
(dmask,1
.GetValue(Combat.DataManager.ResourceLocator);,1
большой,1
WeaponEffect_OnComplete,1
spawn,1
registredMineFieldDamage[combatant];,1
1000f,1
cached,1
waypoints,1
mf.VFX,1
2460000));,1
AddMineField(MineField,1
waypoints),1
\seqID:"\+\,1
xlimit,1
exposed,1
curvyInfo.UnitySpline.Interpolation,1
WeaponDef;,1
ccell,1
List<AbstractActor>,1
\"\+directFireModifier+"\\n"\);\,1
HBS.Logging.LogLevel.Debug));,1
(mode.AmmoCategory,1
Не,1
succeeded,1
hitCount.Value;,1
\Dictionary<TerrainMaskFlags,string>\,1
\CustomAmmoCategoriesLog.Log.LogWrite("\It\,1
WeaponDef,1
\null\n"\);\,1
isWeaponHasDiffirentAmmoModes(Weapon,1
\CustomAmmoCategoriesLog.Log.LogWrite("\ToHit.GetEvasivePipsModifier"\);\,1
enemies[0].CurrentPosition);,1
\BindingFlags.NonPublic).Invoke(shellsEffect,\,1
transform,1
_scorchMaterial);,1
ActorMineFieldVFX>();,1
\field,AbstractActor\,1
(aGUID,1
(ammoWeapons.Count,1
вернуть,1
(startx,1
слишком,1
this.startPos,1
\(GameObject)typeof(WeaponEffect).GetField("\projectileLightObject"\,\,1
extAmmoDef.MineFieldHeat;,1
3080000));,1
(ballisticEffect,1
\MineFieldHelper.registerMovingDamageFromPath(__instance.OwningMech,\,1
CustomAmmoCategories.getWeaponUnseparatedDamageMult(__instance.weapon);,1
место,1
startTransformObject.transform.parent,1
\ammoCat:"\\,1
typeof(ICombatant),1
mf,1
vfx);,1
projectileLightObject,1
shellsQueue);,1
\typeof(WeaponEffect).GetMethod("\Fire"\,\,1
nameof(ShotsWhenFiredDisplayOverider));,1
these,1
HashSet<object>();,1
BulletEffect_FireShell,1
AOEHitsInfo[aHitGroupIndex].damageList.Count;,1
\JSONSerializationUtility.FromJSON<EffectData[]>(extAmmoDef.statusEffects,\,1
data.size),1
BindingFlags.Instance).SetValue(,1
ammoHeatWeapons,1
does,1
(amsBEffect,1
_scorchAlphas);,1
\MineFieldHelper.registerJumpingDamageFrom(__instance.OwningMech,\,1
Result,1
(curLevel,1
\typeof(WRClusteredShotRandomCacheEnabler_IsClustered).GetMethod("\Prefix"\,BindingFlags.Static);\,1
\msg,\,1
\VersionManifestEntry>>)typeof(BattleTechResourceLocator).GetField("\baseManifest"\,\,1
FootstepManager_ProcessScorches,1
overwhelming,1
Terrain.activeTerrain.terrainData.treeInstanceCount;,1
MechValidationRules_ValidateMechHasAppropriateAmmo,1
ActorMineFieldVFX();,1
\lmVFX.Combat.DataManager.PoolGameObject(lmVFX.VFXprefab,\,1
\__result.ToString()+"\\n"\);\,1
Information,1
\ExpectedImpact(attackSequence,\,1
роста,1
\abilityList[index],\,1
\4,\,1
\CustomAmmoCategoriesLog.Log.LogWrite("\OnImpact\,1
((toHit,1
mf.FXDistance),1
MineFieldDamage());,1
((AMSBallistic.currentState,1
\miefield\n"\);\,1
bullet.hitInfo.targetId;,1
Vehicle;,1
\typeof(string),\,1
(result.IndexOf(weapon.ammoBoxes[index].ammoDef.Description.Id),1
ammoHeatWeapons.Add(weapon);,1
(endy,1
impactMessage.hitInfo,1
WeaponDef_AmmoCategoryToAmmoId_get,1
CustomAmmoCategoriesPatches.BallisticEffect_SetupBulletsShell.SetupMissilesCount,1
\Combat.DataManager.PooledInstantiate(__instance.bulletPrefab.name,\,1
Enqueue,1
hasHittableLocations(Weapon,1
\registred:"\\,1
baseWorkOrder)),1
HarmonyMethod(postfix));,1
\"\'\n"\);\,1
amsBEffect,1
weapon.HeatDamagePerShot;,1
1000.0),1
\Action<BulletEffect,\,1
jresp);,1
Vector3[1],1
they're,1
\UnityEngine.Random.Range(__instance.attackSequenceNextDelayMin,\,1
baseManifest),1
_shellsEffectsStorage,1
Vector3.zero);,1
\sequnce\n"\);\,1
что,1
this.Combat.MessageCenter.PublishMessage(message1);,1
Queue<BallisticEffect>();,1
их,1
\Path.Combine(CustomAmmoCategoriesLog.Log.BaseDirectory,\,1
\clean\n"\,true);\,1
\"\Ammunition_"\\,1
gen.Emit(OpCodes.Ldarg_1);,1
CurrentAmmo,1
def.Ammo.Category.ToString());,1
\more?"\);\,1
fallback,1
(List<QuadTreeTransform>)DynamicTreesHelper.transformListField.GetValue(__instance);,1
\[HarmonyPatch("\setState"\)]\,1
((aGUID,1
endPos);,1
typeof(BulletEffect));,1
_scorchAlphas.Length;,1
(!string.IsNullOrEmpty(__instance.preFireSFX)),1
\[HarmonyPatch(typeof(MissileLauncherEffect),\,1
\path:"\\,1
\//CustomAmmoCategoriesLog.Log.LogWrite("\get\,1
Bin,1
\"\ProjectilesPerShot"\).GetGetMethod();\,1
\CustomAmmoCategoriesLog.Log.LogWrite("\versionManifestEntry.IsResourcesAsset:"\+\,1
65536;,1
extWeapon.IsAMS;,1
\CustomAmmoCategoriesLog.Log.LogWrite("\This\,1
endx;,1
fieldDamageRec,1
(weaponAmmoCategory.Index,1
BTCustomRenderer_DrawDecals.Scorches.Count+,1
(SplatMapInfo.IsForest(cell.terrainMask),1
\"\MINE\,1
Postfix(QuadTree,1
\forward,\,1
List<BallisticEffect>();,1
\typeof(AttackDirector.AttackSequence).GetProperty("\attackCompletelyMissed"\,\,1
//WeaponMode,1
FootstepManager_AddScorch.strongScorches.Count),1
targetMech,1
about,1
(curCount.ContainsKey(box.ammoDef.Description.Id),1
\"\:"\+Terrain.activeTerrain.name+"\\n"\);\,1
{amsrec.weaponCountred.Clear();};,1
\(defTemp["\ShrapnelWeaponEffectID"\]\,1
__instance.shotDelay;,1
(versionManifestEntry,1
CustomAmmoCategoriesLog.Log.LogWrite,1
isNewMoveCell(this,1
tFlags,1
if(bbEffect,1
\[HarmonyBefore("\com.joelmeador.WeaponRealizer"\)]\,1
this.spawnedObject);,1
this.Orders,1
(MessageCenterMessage)new,1
amsHit);,1
finding,1
further,1
(ClusterSetted,1
\CustomAmmoCategoriesLog.Log.LogWrite("\CRITICAL\,1
\mode:"\+mode.UIName+"\\n"\);\,1
если,1
energy,1
getAvaibleEffectiveAmmo(Weapon,1
special,1
weapon.AmmoCategory),1
\baseWorkOrder,\,1
this.spawnedObject.SetActive(false);,1
for(int,1
(LaserEffect,1
\CustomAmmoCategoriesLog.Log.LogWrite("\manager\,1
\down,\,1
то,1
prefabName,1
__instance.gameObject.AddComponent<CurvySpline>();,1
\distance,\,1
Target,1
это,1
[HarmonyPatch(typeof(MechValidationRules))],1
CombatHUDWeaponTickMarks_GetValidSlots,1
\10,\,1
ReceiveMessageCenterMessage,1
Ballistic,1
hy,1
Change,1
!ammoCategoryList1.Contains(weaponAmmoType)),1
object>,1
PreferExposedAlonePositionalFactor_InitEvaluationForPhaseForUnit,1
Отражаем,1
zindex,1
component.gameObject));,1
fXPoolGameObjects;,1
use,1
(starty,1
ecm_enter,1
\CustomAmmoCategoriesLog.Log.LogWrite("\creating\,1
TemporarilyDisabledStatisticName,1
Prefix(BulletEffect,1
\[HarmonyPatch("\GenerateMeleePath"\)]\,1
количества,1
CustomAmmoCategoriesLog.Log.LogWrite(manifests.Key,1
\"\+target.DisplayName+"\\n"\);\,1
CustomAmmoCategories.ShellsWeaponEffectId),1
\("\+ecell.x+"\,"\+ecell.y+"\)\n"\);\,1
damageChance,1
PlayImpactAnim,1
(__instance.meleeType,1
(AMSBallistic.currentState,1
\CustomAmmoCategories.calculateInterceptCorrection(CustomAmmoCategories.getWeaponEffect(amsrec.weapon),\,1
CustomAmmoCategories.AmmunitionDef,1
versionManifestEntry,1
aHitIndex));,1
(ReceiveMessageCenterMessage)(message,1
actorByGuid,1
\1f),\,1
\y:"\\,1
VFX,1
MineFieldHelper.inflictRegistredMovingDamageVehicle(__instance.OwningVehicle);,1
Stopwatch,1
(CustomAmmoCategories.isWRJammed((Weapon)__instance),1
cecell.AddTerrainMask(TerrainMaskFlags.DangerousLocation);,1
WeaponHitInfo_ConsolidateCriticalHitInfo.Combat,1
\"\+weapon.defId\,1
BurstBallisticEffect;,1
treesCount;,1
__instance.attackSequenceNextDelayMin,1
nuking,1
\Loaded:"\+key+"\:"\+vfx.GetInstanceID()+"\\n"\);\,1
ever,1
\CustomAmmoCategoriesLog.Log.LogWrite("\ams\,1
(__instance.hitInfo.hitLocations[hitIndex],1
startx;,1
(ammoCategory.Index,1
\true\n"\);\,1
unit.occupiedEncounterLayerCells;,1
dead,1
pos;,1
MissileLauncherEffect_AllMissilesComplete,1
height,1
[HarmonyPatch(MethodType.Setter)],1
ID,1
modeId);,1
\CustomAmmoCategoriesLog.Log.LogWrite("\\nWeapon\,1
координат,1
\CustomAmmoCategoriesLog.Log.LogWrite("\WeaponEffect.PlayPreFire\n"\);\,1
below:,1
number,1
\VFXPoolGameObject(mf.VFX,\,1
projectileMeshObject.SetActive(true);,1
hitLocations),1
unusable,1
\//Dictionary<string,\,1
++index1),1
}catch(Exception,1
((double)hitDamage,1
\CustomAmmoCategoriesLog.Log.LogWrite("\RegisterAmmunition\,1
\gameState\n"\);\,1
\O_o\n"\);\,1
meleeSequence.hasOwningSequence,1
CustomAmmoCategories.Settings.BurningFX);,1
\байт,\,1
\TerrainFlag:"\+sdm.Key+"\\,1
\(object)HBS.Logging.Logger.GetLogger("\CombatLog.MechImpacts"\,\,1
(string,1
(boxAmmoCategory.Index,1
CustomAmmoCategories._shellsEffectsQueue[wGUID].Enqueue(effect);,1
fits,1
ActorMovementSequence_CompleteOrders,1
__instance.Description.Id,1
tryParseMethodInfo,1
first,1
\typeof(BattleTech.AttackDirectorHelpers.MessageCoordinator).GetField("\logger"\,\,1
true)),1
BattleTech.SimGameState,1
\CustomAmmoCategories.AMSFire(amsLEffect,\,1
applying,1
CustomAmmoCategories.getExtWeaponDef(__instance.DisplayedWeapon.defId);,1
ams),1
dngerOnImpact,1
++counter;,1
[assembly:,1
\target,\,1
fXPoolGameObjects,1
SavesForm();,1
AMSLaserEffect,1
(ccell,1
Setting,1
MultiAttack_ValidateMultiAttackOrder,1
BuildWeaponEffectOnComplete(),1
updated,1
shrapnelHitRecord.count;,1
!__instance.SelectedActor.StoodUpThisRound;,1
TODO:,1
\Random.Range(0.0f,\,1
while,1
\AMS\n"\);\,1
Terrain.activeTerrain.terrainData.treeInstances,1
BallisticEffect_OnImpact,1
always,1
(object)attackSequenceNextDelayTimer);,1
